hydro_year;omm_id;id;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal;station_elev;n_station
1957;1;32458658;0.0;0.0;0.0;441.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;164590;La Florida
1958;1;78553840;0.0;0.0;0.0;632.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1959;1;78902829;0.0;0.0;0.0;724.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1960;1;78820655;0.0;0.0;0.0;1085.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1960;87244;11476;0.0;9639.0;662.0;582.8;138199.7;0.0;2189.5;3979.0;3028.0;2094.7;0.0;0.0;248.2;0.0;51491;Villa Maria del Rio Seco
1960;87328;3266583;1118.9;0.0;0.0;381.9;0.0;0.0;0.0;4201.9;0.0;2169.9;2821.0;1027.3;0.0;0.0;85919;Villa Dolores Aero
1960;87344;6521690;1073.3;9522.0;542.0;618.8000000000001;116015.9;0.0;1703.1;0.0;2220.6;2060.7;2850.0;1486.6000000000001;286.5;0.0;71574;Cordoba Aero
1960;87345;9776797;983.5;10732.0;680.0;572.3;142544.4;0.0;2208.9;3997.2;3115.9;2109.8;2044.0;1221.1000000000001;153.9;0.0;64326;Cordoba Obs.
1960;87349;13031904;1039.4;11365.0;612.0;462.1;147045.7;0.0;2226.6;0.0;2984.2;2104.4;0.0;0.0;250.9;0.0;51038;Pilar Obs.
1960;87453;16287011;1136.3;10564.0;481.0;433.0;141717.7;0.0;1887.4;0.0;2753.8;0.0;0.0;0.0;549.4;0.0;63571;Rio Cuarto Aero
1960;87467;22387109;1130.9;8780.0;390.0;493.9;112929.6;0.0;1638.1;4026.1;2164.1;246.1;0.0;0.0;371.8;0.0;17214;Marcos Juarez Aero
1960;87534;25642216;1132.0;10987.0;562.0;471.8;150410.0;0.0;2010.4;4025.4;2887.4;1962.5;0.0;0.0;155.1;0.0;20687;Laboulaye Aero
1961;1;78953880;0.0;0.0;0.0;808.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1961;87244;121910;0.0;22303.0;1415.0;742.1;348994.7;0.0;4058.7;9251.6;6837.5;3932.4;0.0;0.0;640.4;0.0;124465;Villa Maria del Rio Seco
1961;87328;7990215;2975.1;0.0;0.0;572.6;0.0;0.0;0.0;9370.3;0.0;4249.4;8471.0;3294.7000000000003;0.0;0.0;207685;Villa Dolores Aero
1961;87344;15858520;2797.4;21075.0;1246.0;731.5;301193.1;0.0;3088.2;8781.6;5296.6;4015.1;6284.0;3304.6;870.7;0.0;173010;Cordoba Aero
1961;87345;23726825;2563.4;22439.0;1583.0;786.2;351977.8;0.0;3769.2;9079.8;6828.2;4110.2;4822.0;2758.9;395.0;0.0;155490;Cordoba Obs.
1961;87349;31595130;2688.4;23274.0;1289.0;679.3;336379.9;0.0;3695.4;8195.4;6132.9;4043.8;0.0;0.0;680.4;0.0;123370;Pilar Obs.
1961;87453;39463435;2697.3;20593.0;1042.0;951.5;299396.3;0.0;2643.8;3009.1;4809.7;3563.0;0.0;0.0;1190.0;0.0;153665;Rio Cuarto Aero
1961;87467;54208705;2435.5;16158.0;793.0;961.6;214491.0;0.0;1924.9;8890.4;2999.8;3877.6;0.0;0.0;744.0;0.0;41610;Marcos Juarez Aero
1961;87534;62077010;2717.1;14844.0;838.0;721.5;137951.2;0.0;1797.7;8980.7;3145.7;3687.5;0.0;0.0;274.5;0.0;50005;Laboulaye Aero
1962;1;79087105;0.0;0.0;0.0;516.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1962;87244;255135;0.0;21867.0;1344.0;787.9;352207.0;0.0;3854.6;9375.1;6760.1;3925.3;0.0;0.0;626.8;0.0;124465;Villa Maria del Rio Seco
1962;87328;8123440;3050.5;0.0;0.0;505.8;0.0;0.0;0.0;9449.8;0.0;4282.3;8131.0;2953.2000000000003;0.0;0.0;207685;Villa Dolores Aero
1962;87344;15991745;2799.1;23990.0;1383.0;811.9;348551.2;0.0;3553.7;8863.6;6255.4;3969.8;5584.0;2842.8;776.0;0.0;173010;Cordoba Aero
1962;87345;23860050;2671.4;20969.0;1563.0;723.5;352356.2;0.0;3306.5;9129.6;6921.5;4193.7;4732.0;3110.6;531.9;0.0;155490;Cordoba Obs.
1962;87349;31728355;2766.7;21091.0;1233.0;570.8;331875.1;0.0;3416.5;9119.6;6255.4;4027.1;20.0;195.0;636.1;0.0;123370;Pilar Obs.
1962;87453;39596660;2707.8;23647.0;1190.0;768.2;349935.2;0.0;3195.1;8326.0;5896.6;3855.5;0.0;0.0;1453.0;0.0;153665;Rio Cuarto Aero
1962;87467;54341930;2411.5;26267.0;1220.0;753.9;355694.9;0.0;4132.6;8898.9;6078.7;3805.8;0.0;0.0;1588.2;0.0;41610;Marcos Juarez Aero
1962;87534;62210235;2790.7;10829.0;525.0;760.6;150548.7;0.0;2019.8;9017.0;2945.2;3603.0;8751.0;3754.0;290.1;0.0;50005;Laboulaye Aero
1963;1;79437555;0.0;0.0;0.0;409.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1963;87244;389607;0.0;23293.0;1781.0;835.8;356650.1;0.0;4502.7;9160.8;7084.4;4247.5;0.0;0.0;498.2;0.0;124806;Villa Maria del Rio Seco
1963;87328;8279469;2469.4;0.0;0.0;460.5;0.0;0.0;0.0;9333.4;0.0;4497.8;4064.0;1306.9;0.0;0.0;208254;Villa Dolores Aero
1963;87344;16169331;2147.7;26095.0;1718.0;764.8;351016.8;0.0;4056.1;8697.2;6280.1;4196.9;579.0;197.70000000000002;1189.1;0.0;173484;Cordoba Aero
1963;87345;24059193;2202.5;22638.0;1989.0;669.4;352901.3;0.0;3752.6;8872.3;6900.8;4473.4;5966.0;3161.8;561.7;0.0;155916;Cordoba Obs.
1963;87349;31949055;2333.3;24297.0;1667.0;643.0;353903.6;0.0;3935.7;8757.8;6551.8;4217.5;40.0;335.5;658.2;0.0;123708;Pilar Obs.
1963;87453;39838917;2180.9;12313.0;814.0;828.3;172940.6;0.0;1101.7;8037.9;2296.5;3980.3;0.0;0.0;742.2;0.0;154086;Rio Cuarto Aero
1963;87467;54624585;2001.5;28278.0;1440.0;753.5;366328.4;0.0;4408.5;8726.6;6167.7;4021.0;0.0;0.0;1874.3;0.0;41724;Marcos Juarez Aero
1963;87534;62514447;2277.2;24102.0;1410.0;797.6;337299.0;0.0;3381.9;8688.7;5484.5;3778.4;8955.0;3706.0;659.7;0.0;50142;Laboulaye Aero
1964;1;79353920;0.0;0.0;0.0;884.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1964;87244;521950;0.0;15979.0;1283.0;506.7;353860.5;0.0;2887.8;9342.2;7063.1;3082.6;1080.0;127.3;479.7;0.0;124465;Villa Maria del Rio Seco
1964;87328;8390255;2782.0;0.0;0.0;675.7;0.0;0.0;0.0;9096.5;0.0;4065.1;8994.0;2870.2000000000003;0.0;0.0;207685;Villa Dolores Aero
1964;87344;16258560;2808.0;19735.0;1101.0;640.8;294463.6;0.0;2650.3;8829.8;5038.3;3654.3;2672.0;2156.1;835.6;0.0;173010;Cordoba Aero
1964;87345;24126865;2715.7;20256.0;1331.0;701.1;351016.7;0.0;3044.5;9084.2;6777.1;3918.3;5376.0;3231.9;506.59999999999997;0.0;155490;Cordoba Obs.
1964;87349;31995170;2839.0;22385.0;1256.0;801.2;355934.1;0.0;3296.0;8848.4;6435.0;3579.0;1295.0;184.2;629.7;0.0;123370;Pilar Obs.
1964;87453;39863475;2632.3;13325.0;632.0;824.2;200823.6;0.0;1661.0;8273.1;3264.4;3616.4;991.0;408.8;692.0;0.0;153665;Rio Cuarto Aero
1964;87467;54608745;2461.9;25078.0;1080.0;696.4;365401.8;0.0;3490.2;8918.2;5971.9;3366.7;1147.0;469.7;1725.0;0.0;41610;Marcos Juarez Aero
1964;87534;62477050;2711.6;24233.0;1175.0;666.1999999999999;364195.9;0.0;3052.4;8933.3;5746.0;3222.1;9113.0;3494.3;582.7;0.0;50005;Laboulaye Aero
1965;1;79487145;0.0;0.0;0.0;1081.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1965;87244;655175;0.0;16012.0;1367.0;874.0;322488.7;0.0;3088.6;8290.5;6421.4;2936.3;5943.0;769.3;529.0;0.0;124465;Villa Maria del Rio Seco
1965;87328;8523480;2866.6;0.0;0.0;628.1;0.0;0.0;0.0;9485.1;0.0;4379.2;9293.0;3093.6;0.0;0.0;207685;Villa Dolores Aero
1965;87344;16391785;2683.1;21177.0;1230.0;773.4;300880.2;0.0;3575.4;8883.5;5816.3;4066.9;4910.0;2698.1;975.5;0.0;173010;Cordoba Aero
1965;87345;24260090;2597.2;21600.0;1538.0;800.4;344936.6;0.0;3654.5;8308.0;6911.1;4376.4;5331.0;3245.6;522.1;0.0;155490;Cordoba Obs.
1965;87349;32128395;2678.7;24419.0;1501.0;834.7;355662.5;0.0;4023.7;8824.7;6673.0;4146.1;6983.0;1221.9;718.5;0.0;123370;Pilar Obs.
1965;87453;39996700;2392.0;23773.0;1333.0;819.3;349260.6;0.0;3071.9;8392.1;5886.0;3922.0;5114.0;2505.1;1378.5;0.0;153665;Rio Cuarto Aero
1965;87467;54741970;2385.6;26224.0;1414.0;773.9;365090.4;0.0;4447.9;8814.3;6640.8;4041.8;6281.0;3158.6;1736.1;0.0;41610;Marcos Juarez Aero
1965;87534;62610275;2594.2;25093.0;1410.0;1130.5;363896.1;0.0;3514.5;8923.1;6041.3;3736.5;9544.0;3523.2000000000003;587.1;0.0;50005;Laboulaye Aero
1966;1;79620370;0.0;0.0;0.0;684.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1966;87244;788400;0.0;14070.0;1056.0;387.9;292442.0;0.0;2672.6;7947.7;5972.8;3048.4;4849.0;759.6;498.8;0.0;124465;Villa Maria del Rio Seco
1966;87328;8656705;1583.2;0.0;0.0;203.3;0.0;0.0;0.0;5131.900000000001;0.0;2105.2;5513.0;2156.6;0.0;0.0;207685;Villa Dolores Aero
1966;87344;16525010;2764.8;21780.0;1304.0;712.3;323139.5;124467.1;3192.8;9144.6;5823.9;4101.0;5179.0;2916.8;1169.3;0.0;173010;Cordoba Aero
1966;87345;24393315;2542.6;20221.0;1453.0;691.9;346028.3;0.0;3360.2;9309.6;7026.5;4390.4;5416.0;3296.4;502.7;0.0;155490;Cordoba Obs.
1966;87349;32261620;2769.4;22351.0;1449.0;628.1;355802.8;0.0;3562.1;9044.4;6793.6;4024.3;6803.0;1302.8;769.7;0.0;123370;Pilar Obs.
1966;87453;40129925;2352.5;22801.0;1223.0;792.2;351304.8;152865.8;2939.5;8497.6;5983.8;3998.1;5033.0;3249.0;1406.0;0.0;153665;Rio Cuarto Aero
1966;87467;54875195;2618.5;23515.0;1186.0;694.0;365166.6;152894.0;3878.4;9148.9;6787.2;3933.9;5860.0;3724.6;2107.9;0.0;41610;Marcos Juarez Aero
1966;87534;62743500;2783.2;23865.0;1245.0;597.3;363994.3;152812.3;3289.3;9086.2;6111.4;3693.6;8061.0;3701.4;731.4;0.0;50005;Laboulaye Aero
1967;1;79972281;0.0;0.0;0.0;900.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1967;87244;924333;0.0;20531.0;1232.0;822.7;327649.6;0.0;3692.9;9327.8;6425.4;3725.5;5303.0;867.7;519.7;0.0;124806;Villa Maria del Rio Seco
1967;87328;8814195;2410.5;13686.0;828.0;583.5;259344.2;0.0;2620.1;7612.2;5947.4;3735.6;6759.0;2362.7;737.3;0.0;208254;Villa Dolores Aero
1967;87344;16704057;2760.9;21696.0;1200.0;712.9;321441.1;339615.3;3288.9;8868.0;5872.9;3780.7;5475.0;2806.3;1114.4;0.0;173484;Cordoba Aero
1967;87345;24593919;2627.5;20212.0;1436.0;705.6;353093.9;0.0;3059.3;9159.4;6890.9;4035.4;5029.0;3349.7;568.4;0.0;155916;Cordoba Obs.
1967;87349;32483781;2784.2;21550.0;1444.0;616.3;357135.8;0.0;3057.0;8877.2;6562.4;3707.3;5636.0;1503.3;877.3;0.0;123708;Pilar Obs.
1967;87453;40373643;2784.9;21804.0;1098.0;894.7;334350.3;319911.1;2494.6;8399.3;5874.5;3723.0;6486.0;3873.9;1203.1;0.0;154086;Rio Cuarto Aero
1967;87466;31589338;1519.9;14073.0;0.0;775.2;0.0;0.0;2865.4;6564.0;0.0;2996.8;0.0;0.0;838.611111117;0.0;26840;Marcos Juarez INTA
1967;87467;55159311;2719.4;23823.0;1154.0;882.3000000000001;364479.6;369338.4;3553.5;8747.6;6381.6;3537.8;5544.0;3522.6;1932.7;0.0;41724;Marcos Juarez Aero
1967;87534;63049173;2904.2;21288.0;1082.0;667.0;335311.0;340772.9;2708.7;9008.0;5478.8;3311.3;6550.0;4202.5;752.9;0.0;50142;Laboulaye Aero
1968;1;79887185;0.0;0.0;0.0;319.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1968;87244;1055215;0.0;24216.0;1471.0;755.0;355717.8;0.0;4743.3;1700.5;7494.3;4478.3;5573.0;836.5;545.3;0.0;124465;Villa Maria del Rio Seco
1968;87328;8923520;2951.8;19283.0;1228.0;510.9;345417.2;0.0;3412.1;9700.1;7512.5;4856.1;8836.0;3312.8;963.8;0.0;207685;Villa Dolores Aero
1968;87344;16791825;2643.6;25632.0;1522.0;818.3;350011.5;369771.8;4349.4;9148.1;6660.3;4476.5;4582.0;3150.6;1315.4;0.0;173010;Cordoba Aero
1968;87345;24660130;2524.2;21906.0;1534.0;733.0;351901.0;0.0;3923.7;9329.1;7283.5;4754.5;4660.0;3405.5;634.0;0.0;155490;Cordoba Obs.
1968;87349;32528435;2637.3;23856.0;1555.0;805.7;355923.7;0.0;4116.7;6311.4;6941.1;4493.6;5702.0;1575.3;921.3;0.0;123370;Pilar Obs.
1968;87453;40396740;2585.0;23876.0;1347.0;821.4;351342.9;364864.8;3731.5;8664.1;6555.2;4383.5;5495.0;5011.7;1330.5;0.0;153665;Rio Cuarto Aero
1968;87466;47365685;2573.8;25966.0;0.0;772.0;0.0;0.0;4842.0;8974.5;0.0;4289.2;0.0;0.0;1200.000000012;0.0;40150;Marcos Juarez INTA
1968;87467;55142010;2536.5;25828.0;1355.0;831.2;365235.4;370072.6;4586.8;9024.9;6907.0;4313.8;5346.0;3228.2000000000003;1977.2;0.0;41610;Marcos Juarez Aero
1968;87534;63010315;2672.5;25466.0;1438.0;986.8000000000001;364042.0;369943.4;3966.4;9093.7;6373.1;4180.1;5277.0;3803.1;752.6;0.0;50005;Laboulaye Aero
1969;1;80020410;0.0;0.0;0.0;970.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1969;87244;1188440;0.0;23132.0;1419.0;909.6;353705.3;0.0;4322.9;0.0;7323.0;4118.9;5510.0;950.8;572.6;0.0;124465;Villa Maria del Rio Seco
1969;87328;9056745;2779.1;17924.0;1249.0;439.4;345409.1;0.0;2758.2;9659.5;7329.2;4646.5;9089.0;3723.3;1128.4;0.0;207685;Villa Dolores Aero
1969;87344;16925050;2677.9;23060.0;1486.0;653.6;349953.0;369719.0;3608.0;9246.7;6616.4;4263.8;6125.0;3736.6;1312.5;0.0;173010;Cordoba Aero
1969;87345;24793355;2706.4;19514.0;1600.0;547.0;351853.9;0.0;3243.6;9566.9;7309.0;4573.9;5117.0;3717.9;734.7;0.0;155490;Cordoba Obs.
1969;87349;32661660;2532.3;21233.0;1531.0;639.0;355881.0;0.0;3358.9;9205.6;6920.4;4265.9;6538.0;1510.6;886.8;0.0;123370;Pilar Obs.
1969;87453;40529965;2440.2;23033.0;1277.0;786.2;352280.7;370001.0;3124.2;7913.2;6144.8;4089.9;5908.0;3725.3;1267.2;0.0;153665;Rio Cuarto Aero
1969;87466;47498910;2694.7;23070.0;0.0;708.6;0.0;0.0;4035.7;9203.2;0.0;4101.6;0.0;0.0;1185.277777788;0.0;40150;Marcos Juarez INTA
1969;87467;55275235;2648.4;24766.0;1165.0;755.1;365151.8;368992.4;3878.1;9199.1;6514.1;4013.4;5923.0;3902.5;2098.6;0.0;41610;Marcos Juarez Aero
1969;87534;63143540;2800.8;24217.0;1293.0;817.9;363926.8;369840.8;3497.7;9135.7;6179.4;3937.4;6171.0;3546.6;637.7;0.0;50005;Laboulaye Aero
1969;9987009;52261482;2044.5;16362.0;0.0;494.6;0.0;0.0;3243.8;7278.3;0.0;3453.5;0.0;0.0;855.000000015;0.0;79716;Manfredi INTA
1970;1;80153635;0.0;0.0;0.0;739.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1970;87244;1321665;0.0;23783.0;1335.0;918.4;355735.4;0.0;4087.3;9212.8;6833.3;3612.7;5367.0;981.1;600.6;0.0;124465;Villa Maria del Rio Seco
1970;87328;9189970;2970.8;16814.0;1067.0;488.4;345423.9;118243.4;2071.0;9405.9;6972.8;4124.7;8378.0;3257.0;948.1;0.0;207685;Villa Dolores Aero
1970;87344;17058275;2763.3;23104.0;1360.0;697.8;350043.9;369907.4;3163.2;8782.9;6144.9;3780.1;4577.0;3096.3;1311.0;0.0;173010;Cordoba Aero
1970;87345;24926580;2654.4;19353.0;1391.0;724.3000000000001;351920.0;0.0;2755.1;9076.5;6856.5;4068.9;4873.0;3661.5;722.9;0.0;155490;Cordoba Obs.
1970;87349;32794885;2392.9;20662.0;1437.0;622.0;355859.0;0.0;2812.9;8763.4;6551.9;3794.5;7504.0;1543.7;833.9;0.0;123370;Pilar Obs.
1970;87453;40663190;2698.8;19613.0;1087.0;564.3;352320.6;370053.2;1948.7;8520.2;5979.4;3624.4;7299.0;3323.6000000000004;1590.3;0.0;153665;Rio Cuarto Aero
1970;87466;47632135;2753.8;22803.0;0.0;963.9;0.0;0.0;3461.9;8559.1;0.0;3535.9;0.0;0.0;1101.388888908;0.0;40150;Marcos Juarez INTA
1970;87467;55408460;2641.4;25658.0;1071.0;889.5;365265.2;370162.7;3480.8;8683.2;5860.4;3566.3;5707.0;3802.3;2051.3;0.0;41610;Marcos Juarez Aero
1970;87534;63276765;2924.2;21154.0;1174.0;762.8;364005.7;368910.3;2692.3;8961.3;6238.8;3443.8;7626.0;3986.3;794.6;0.0;50005;Laboulaye Aero
1970;9987009;69989845;2734.4;20187.0;0.0;595.9;0.0;0.0;2472.1;8293.1;0.0;2990.9;0.0;0.0;1094.166666673;0.0;106580;Manfredi INTA
1971;1;80507007;0.0;0.0;0.0;611.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1971;87244;1459059;0.0;23102.0;1341.0;837.2;356439.2;0.0;4263.3;9981.0;7421.5;4014.9;5263.0;1233.8999999999999;685.9;0.0;124806;Villa Maria del Rio Seco
1971;87328;9348921;3025.5;17531.0;1041.0;376.7;346223.6;369729.5;2743.4;9675.9;7493.2;4600.4;8884.0;3782.8;860.5;0.0;208254;Villa Dolores Aero
1971;87344;17238783;2785.4;23086.0;1305.0;649.2;350771.9;370581.9;3602.5;9331.5;6650.3;4192.2;5059.0;2943.3;1254.3;0.0;173484;Cordoba Aero
1971;87345;25128645;2754.3;19160.0;1349.0;569.2;352658.6;0.0;3150.7;9718.1;7418.2;4524.2;4797.0;3934.5;791.5;0.0;155916;Cordoba Obs.
1971;87349;33018507;2814.5;20459.0;1446.0;445.5;356578.0;0.0;3194.9;9408.7;7112.3;4200.1;6979.0;1402.8;787.5;0.0;123708;Pilar Obs.
1971;87453;40908369;2720.7;20727.0;1122.0;634.7;352851.6;370571.2;2495.7;8953.4;6322.3;4181.8;6696.0;3817.9;1710.3;0.0;154086;Rio Cuarto Aero
1971;87466;47896407;2532.4;23740.0;0.0;646.0;0.0;0.0;4153.7;9143.4;0.0;4037.8;0.0;0.0;1035.000000009;0.0;40260;Marcos Juarez INTA
1971;87467;55694037;2534.9;25260.0;1061.0;655.6;365997.7;370876.0;3855.4;9267.9;6388.2;3983.0;6162.0;3951.0;2079.1;0.0;41724;Marcos Juarez Aero
1971;87534;63583899;2840.6;19345.0;1224.0;589.9;364789.9;370703.5;2498.4;9444.3;6390.3;3833.1;6601.0;3515.3;1058.0;0.0;50142;Laboulaye Aero
1971;9987009;70315371;2683.1;20698.0;0.0;509.5;0.0;0.0;2881.1;8835.8;0.0;3332.6;0.0;0.0;1067.777777789;0.0;106872;Manfredi INTA
1972;1;80420450;0.0;0.0;0.0;1135.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1972;87244;1588480;0.0;26017.0;1617.0;1138.4;355483.1;0.0;4676.3;9127.0;6952.5;4190.7;5560.0;1191.5;618.3;0.0;124465;Villa Maria del Rio Seco
1972;87328;9456785;2865.6;20478.0;1388.0;844.0;345293.2;368820.7;3205.4;3061.8;6863.3;4294.8;8529.0;3171.8;734.2;0.0;207685;Villa Dolores Aero
1972;87344;17325090;2495.1;26464.0;1652.0;1093.6;349839.6;369682.8;4074.9;8509.3;6178.3;4161.5;5990.0;3853.3;1215.9;0.0;173010;Cordoba Aero
1972;87345;25193395;2538.5;23016.0;1692.0;1032.8;351787.7;0.0;3894.1;8836.1;6852.9;4474.8;5270.0;3680.0;734.8;0.0;155490;Cordoba Obs.
1972;87349;33061700;2586.8;24460.0;1709.0;1113.1;355675.3;0.0;3911.4;8474.0;6523.3;4059.8;6371.0;1399.7;785.9;0.0;123370;Pilar Obs.
1972;87453;40930005;2166.0;24717.0;1474.0;1147.8;351766.5;369498.3;3351.0;8092.8;5869.4;4061.5;5722.0;3795.6000000000004;1891.2;0.0;153665;Rio Cuarto Aero
1972;87466;47898950;2489.7;26993.0;0.0;1227.0;0.0;0.0;4568.3;8268.0;0.0;4122.0;0.0;0.0;891.666666673;0.0;40150;Marcos Juarez INTA
1972;87467;55675275;2249.5;28363.0;1410.0;1250.9;365036.7;369920.7;4363.6;8427.2;6035.3;4113.4;5889.0;3704.7;1958.7;0.0;41610;Marcos Juarez Aero
1972;87534;63543580;2585.6;26466.0;1558.0;991.4;363994.8;369929.4;3589.8;8352.9;5725.2;3571.3;5575.0;4110.5;1913.9;0.0;50005;Laboulaye Aero
1972;9987009;70256660;2319.3;25399.0;0.0;960.8;0.0;0.0;3849.4;8298.8;0.0;3867.5;0.0;0.0;964.722222227;0.0;106580;Manfredi INTA
1973;1;80553675;0.0;0.0;0.0;680.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1973;87244;1721705;0.0;25371.0;1462.0;918.8;355896.9;0.0;4399.4;9069.0;6874.8;3855.3;5517.0;1260.5;632.8;0.0;124465;Villa Maria del Rio Seco
1973;87328;9590010;2938.4;20960.0;1170.0;499.8;345794.4;369349.3;2943.4;9260.6;6482.3;4134.0;8331.0;2850.0;655.3;0.0;207685;Villa Dolores Aero
1973;87344;17458315;2679.2;26643.0;1418.0;672.3;350215.8;370076.7;4138.3;8641.7;6160.5;3957.7;6888.0;4028.1;1110.4;0.0;173010;Cordoba Aero
1973;87345;25326620;2674.6;21895.0;1364.0;643.1;352161.9;0.0;3591.9;9004.6;6899.2;4259.4;5562.0;3379.3;631.5;0.0;155490;Cordoba Obs.
1973;87349;33194925;2869.2;23412.0;1443.0;590.6;356056.0;0.0;3646.3;8601.1;6535.5;3949.4;6751.0;1646.8;947.0;0.0;123370;Pilar Obs.
1973;87453;41063230;2745.2;24270.0;1284.0;798.6;352156.9;369908.7;3269.4;8280.0;5890.3;3870.8;5876.0;3777.3;1792.9;0.0;153665;Rio Cuarto Aero
1973;87466;48032175;2709.6;25289.0;0.0;731.8;0.0;0.0;4293.5;8591.9;0.0;3907.7;0.0;0.0;1112.777777779;0.0;40150;Marcos Juarez INTA
1973;87467;55808500;2549.3;26724.0;1178.0;772.5;365494.9;370389.3;3998.5;8682.7;6074.5;3849.9;5885.0;3583.9;1908.4;0.0;41610;Marcos Juarez Aero
1973;87534;63676805;2842.0;25568.0;1331.0;757.1;364388.7;370334.5;3425.6;8576.0;5804.1;3350.1;5337.0;4381.3;1908.0;0.0;50005;Laboulaye Aero
1973;9987009;70389885;2688.1;16030.0;0.0;643.3;0.0;0.0;2816.2;8424.1;0.0;3483.9;0.0;0.0;549.722222234;0.0;106580;Manfredi INTA
1974;1;80686900;0.0;0.0;0.0;1020.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;397850;La Florida
1974;87244;1854930;0.0;24858.0;1426.0;912.1;355752.9;0.0;4418.7;9321.6;6985.5;3824.5;5222.0;1299.8;676.3;0.0;124465;Villa Maria del Rio Seco
1974;87328;9723235;2803.7;20007.0;1176.0;517.9;345557.9;369084.9;2990.1;9328.2;6785.1;4260.1;8719.0;2658.4;805.3;0.0;207685;Villa Dolores Aero
1974;87344;17591540;2568.1;24453.0;1447.0;908.7;350050.5;369899.4;3533.2;7834.9;6196.9;4027.0;6238.0;3767.9;1146.8;0.0;173010;Cordoba Aero
1974;87345;25459845;2585.4;21591.0;1380.0;946.5;352009.5;0.0;3471.0;9081.3;6910.1;4250.2;5096.0;3305.3;542.7;0.0;155490;Cordoba Obs.
1974;87349;33328150;2770.6;23102.0;1417.0;789.5;355884.6;0.0;3508.6;8635.7;6554.3;3972.8;7510.0;1649.7;971.0;0.0;123370;Pilar Obs.
1974;87453;41196455;2680.5;24008.0;1283.0;808.0;352014.5;369750.8;3133.7;8216.7;5885.2;3936.4;6397.0;4657.8;2089.4;0.0;153665;Rio Cuarto Aero
1974;87466;48165400;2728.5;25257.0;0.0;897.6;0.0;0.0;4213.0;8654.5;0.0;3876.4;0.0;0.0;1208.055555578;0.0;40150;Marcos Juarez INTA
1974;87467;55941725;2451.1;26624.0;1153.0;915.9;365355.5;370247.8;3864.5;8643.3;6010.6;3799.9;5946.0;3604.2000000000003;1638.5;0.0;41610;Marcos Juarez Aero
1974;87534;63810030;2794.5;25934.0;1274.0;973.2;364245.1;370183.6;3467.6;8486.4;5759.2;3442.8;5869.0;4292.7;1890.4;0.0;50005;Laboulaye Aero
1974;9987009;70523110;2044.5;22228.0;0.0;871.1;0.0;0.0;2857.8;8288.0;0.0;3450.7;0.0;0.0;870.833333334;0.0;106580;Manfredi INTA
1975;1;81041733;0.0;0.0;0.0;745.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;398940;La Florida
1975;87244;1993785;0.0;24610.0;1285.0;888.0;356811.2;0.0;4247.5;9292.6;6923.5;3554.8;5815.0;1089.2;585.8;0.0;124806;Villa Maria del Rio Seco
1975;87328;9883647;2958.4;18877.0;978.0;457.4;346555.5;370190.7;2720.6;9364.5;6970.4;4086.9;8487.0;3276.6;843.0;0.0;208254;Villa Dolores Aero
1975;87344;17773509;2728.6;23716.0;1273.0;566.2;351065.1;370984.1;3310.7;8825.0;6201.8;3807.3;5457.0;3579.7000000000003;1278.7;0.0;173484;Cordoba Aero
1975;87345;25663371;2694.2;20935.0;1237.0;513.9;353036.0;0.0;3314.7;9245.8;6958.0;4134.4;4831.0;3237.3;561.8;0.0;155916;Cordoba Obs.
1975;87349;33553233;2369.9;22695.0;1326.0;620.1;356926.7;154039.1;3427.0;8705.1;6574.6;3802.2;7205.0;1489.2;854.8;0.0;123708;Pilar Obs.
