omm_id;hydro_year;helio;hr;nub;prcp;pres_est;pres_nm;td;tmax;tmed;tmin;vmax_d;vmax_f;vmed;caudal
87244;1994;;69.13972602739726;3.665753424657534;1.3945054945054947;973.6564383561644;1012.9492711370261;12.759178082191783;25.90767123287671;19.41315068493151;12.332692307692309;14.802739726027397;3.2115068493150685;1.5797260273972604;
87244;1995;;66.52459016393442;3.6530054644808745;1.8743169398907105;973.6510928961749;1013.0090410958903;11.874863387978142;25.753551912568305;19.25655737704918;11.80464480874317;15.186301369863013;3.164931506849315;1.5530054644808742;
87244;1996;;65.58126721763085;3.5509641873278235;1.765289256198347;974.2969444444445;1013.7345403899722;11.40358126721763;25.714876033057852;19.001101928374656;10.810164835164835;15.886740331491712;3.5682320441988953;1.419283746556474;
87244;1997;;72.93972602739726;4.728767123287671;2.307945205479452;973.3401098901098;1012.7482191780821;12.466849315068492;24.07150684931507;18.312054794520545;11.252054794520548;16.594520547945205;5.2556164383561645;2.1364383561643834;
87244;1998;;69.18356164383562;4.0;1.844109589041096;974.4343406593406;1013.8986301369863;11.703287671232877;24.776712328767122;18.552602739726026;10.771428571428572;15.381868131868131;4.783516483516483;2.114794520547945;
87244;1999;;71.52185792349727;4.024590163934426;2.6535714285714285;974.151923076923;1013.5893442622951;12.074590163934428;24.13469945355191;18.256284153005463;10.791256830601093;15.972677595628415;4.647540983606557;2.3204918032786885;
87244;2000;;73.58630136986301;3.8986301369863012;2.9172602739726026;973.0674931129477;1012.503305785124;12.710958904109589;24.503013698630138;18.317260273972604;10.767671232876712;15.854794520547944;4.480821917808219;2.2394520547945205;
87244;2001;;75.98351648351648;4.184065934065934;2.678846153846154;973.0567415730337;1012.4272471910111;13.7510989010989;24.477472527472525;18.67967032967033;11.19779614325069;15.409340659340659;4.16043956043956;2.0032967032967033;
87244;2002;;72.54419889502762;3.7955801104972378;2.8534246575342466;972.967335243553;1012.291977077364;13.072651933701659;24.89232876712329;18.89779005524862;10.865479452054794;16.553424657534247;4.454246575342466;2.0930939226519336;
87244;2003;;67.47540983606558;3.546448087431694;1.4898907103825136;973.6417159763314;1012.9757396449704;11.78879781420765;25.210928961748635;18.8948087431694;10.449180327868852;14.923497267759563;4.5142076502732245;2.0879781420765027;
87244;2004;;65.73698630136987;3.4438356164383563;2.1542465753424658;973.3324758842444;1012.5495176848875;11.719452054794521;25.85232876712329;19.29945205479452;10.416712328767122;13.994520547945205;4.0531506849315075;1.9106849315068493;
87244;2005;;65.35616438356165;3.6164383561643834;1.9145205479452054;974.8739926739926;1013.3327868852459;11.227123287671231;25.194520547945206;18.75972602739726;8.135;14.473972602739726;3.82958904109589;1.7134246575342464;
87244;2006;;72.8027397260274;3.8219178082191783;2.563013698630137;975.693359375;1014.3276073619631;13.613698630136986;25.704383561643837;19.28876712328767;;15.284931506849315;3.6695890410958905;1.6687671232876713;
87244;2007;;75.6584699453552;3.128415300546448;1.8415300546448088;975.5882513661202;1016.0136842105263;13.652459016393443;25.56393442622951;18.603825136612024;;15.486338797814208;3.721857923497268;1.6139344262295083;
87244;2008;;73.77808219178083;2.8575342465753426;1.3728767123287673;975.606301369863;1016.3387096774194;14.395890410958904;27.056438356164385;19.80109589041096;;16.649315068493152;3.2515068493150685;1.4983561643835617;
87244;2009;;67.47945205479452;3.441095890410959;1.8164383561643835;974.5564383561643;1018.5239999999999;12.284657534246575;26.327945205479455;19.274520547945205;;16.147945205479452;3.1835616438356165;1.6309589041095889;
87244;2010;;66.83516483516483;3.272727272727273;1.6375342465753426;975.4620879120879;1011.99;11.586263736263735;25.53150684931507;18.797252747252745;12.436;15.435616438356165;2.9224657534246576;1.5321428571428573;
87244;2011;;67.85792349726776;3.314207650273224;1.994808743169399;974.6849726775956;1015.0375;12.716666666666667;26.324043715846994;19.64863387978142;8.958333333333334;15.975409836065573;3.07896174863388;1.5565573770491805;
87244;2012;;67.42817679558011;3.1464088397790055;1.4005524861878453;974.6900552486187;1008.563888888889;12.668784530386741;26.79862258953168;19.68453038674033;11.60353982300885;15.276243093922652;3.2889502762430936;1.8378453038674032;
