,omm_id,hydro_year,helio,hr,nub,pres_est,pres_nm,td,tmax,tmed,tmin,vmax_d,vmax_f,vmed,caudal,PTA,PMDA
156,87453,1994,5.825690607734807,66.79452054794521,3.73972602739726,965.8918032786886,1013.4035616438356,9.292054794520547,22.732142857142858,16.345205479452055,11.289226519337015,14.742465753424657,10.975616438356164,4.3,,961.8,140.5
157,87453,1995,6.331404958677687,62.89890710382514,3.3852459016393444,964.7442622950821,1013.329781420765,8.107103825136612,23.064480874316942,16.389890710382513,11.09863387978142,18.693989071038253,10.076229508196722,4.343715846994535,,782.1,89.5
158,87453,1996,6.776986301369862,61.46027397260274,3.33972602739726,965.1632596685082,1013.7116022099447,8.393972602739726,23.686301369863013,17.03150684931507,11.557534246575342,19.687671232876713,10.63041095890411,4.3553424657534245,,685.7,58.0
159,87453,1997,5.172054794520548,71.42739726027398,4.67945205479452,964.6060273972603,1013.286301369863,10.015890410958905,21.609863013698632,15.941643835616437,11.574520547945205,13.849315068493151,10.754794520547945,4.454246575342466,,1111.9,65.5
160,87453,1998,5.696986301369863,67.25205479452055,3.9753424657534246,966.307397260274,1014.9764383561644,9.436164383561643,22.453150684931504,16.424657534246574,11.647123287671233,18.5972602739726,10.713150684931508,4.394794520547945,,945.1,88.0
161,87453,1999,5.586065573770492,67.8743169398907,3.959016393442623,965.9535519125683,1014.6540983606558,9.32568306010929,21.95191256830601,16.189890710382514,11.43087431693989,20.65846994535519,7.462021857923497,3.6461748633879782,,1133.3,84.0
162,87453,2000,5.865479452054795,67.8,3.8575342465753426,964.801095890411,1013.4635616438356,9.17972602739726,22.340273972602738,16.133424657534245,11.113424657534248,20.367123287671234,8.681095890410958,4.313150684931506,,833.5,143.0
163,87453,2001,5.6339726027397266,69.82739726027397,4.298630136986302,965.0169863013699,1013.6224657534246,9.93041095890411,22.288493150684932,16.351232876712327,11.623013698630135,18.301369863013697,10.867123287671232,5.14958904109589,,730.8,68.0
164,87453,2002,6.416483516483516,66.42465753424658,3.8876712328767122,964.8413698630136,1013.4013698630137,9.158904109589042,23.04794520547945,16.53972602739726,10.956716417910448,13.934246575342465,11.67780821917808,5.336986301369863,,749.8,57.0
165,87453,2003,6.828142076502732,62.822404371584696,3.568306010928962,965.8266483516484,1014.4379120879122,8.162021857923497,23.134972677595627,16.610655737704917,11.07103825136612,15.844262295081966,11.212021857923498,5.2653005464480875,,931.5,74.0
166,87453,2004,7.0063013698630145,66.33972602739726,3.5095890410958903,965.2967123287671,1013.9523287671233,8.917808219178083,22.78767123287671,16.143013698630135,10.316986301369862,18.208219178082192,9.00027397260274,4.510958904109589,,914.4,53.0
167,87453,2005,6.794246575342466,64.13972602739726,3.671232876712329,965.8435616438356,1014.4797260273972,8.502739726027396,23.093972602739726,16.434794520547946,10.747945205479452,20.413698630136988,9.324109589041097,4.464931506849315,,661.6,67.0
168,87453,2006,6.807945205479452,63.9972602739726,3.6246575342465754,964.9824657534245,1013.7810958904109,8.490684931506848,23.15232876712329,16.604383561643836,11.308219178082192,20.53698630136986,9.22,3.644657534246575,,874.2,90.0
169,87453,2007,7.260655737704918,61.96174863387978,2.8360655737704916,965.4483606557376,1014.422131147541,7.491803278688525,23.008196721311474,16.041803278688526,10.415846994535519,18.942622950819672,9.112021857923498,3.0437158469945356,,982.1,104.0
170,87453,2008,7.497808219178082,59.43561643835616,2.8438356164383563,965.5342465753424,1014.2627397260275,8.126575342465753,24.477260273972604,17.45972602739726,11.523287671232877,20.934246575342467,9.797534246575342,3.794246575342466,,660.3,60.0
171,87453,2009,7.203835616438356,61.06575342465754,3.3315068493150686,964.8123287671233,1013.6252054794521,7.796986301369864,23.918630136986298,16.682739726027396,10.881643835616439,21.526027397260275,10.399178082191781,4.14027397260274,,645.8,44.0
172,87453,2010,7.601095890410959,62.23835616438356,2.9945205479452053,965.7435616438357,1014.6964383561644,7.873698630136986,23.24301369863014,16.24876712328767,10.46986301369863,21.75068493150685,10.118356164383563,3.9205479452054797,,865.9,83.0
173,87453,2011,7.1814207650273225,63.89617486338798,3.240437158469945,965.0843835616438,1013.8972602739726,8.829234972677595,23.861475409836064,16.903551912568304,11.255737704918033,19.382513661202186,11.51448087431694,4.840710382513661,,723.8,53.0
174,87453,2012,7.409589041095891,65.9041095890411,3.191780821917808,965.1068493150685,1013.9931506849315,9.1,23.249863013698633,16.423287671232877,10.9213698630137,18.495890410958904,12.01917808219178,5.164931506849316,,853.5,77.0
175,87453,2013,6.871546961325967,63.56986301369863,3.4575342465753423,965.2024657534247,1014.0665753424657,8.354520547945206,23.358356164383558,16.60027397260274,10.780821917808218,21.25,13.129411764705882,4.970684931506849,,958.2,82.0
176,87453,2014,7.031914893617022,65.3013698630137,3.4794520547945207,965.0613698630137,1013.7399999999999,9.943835616438356,24.397534246575344,17.611780821917808,11.892602739726028,24.75593220338983,15.53762711864407,5.314246575342466,,897.3,77.0
177,87453,2015,6.215015015015014,69.57103825136612,4.398907103825136,965.577868852459,1014.5065573770493,9.75327868852459,22.47896174863388,16.314480874316942,11.105737704918033,24.238636363636363,13.719318181818181,4.223497267759563,,897.9,50.0
178,87453,2016,7.231339031339031,66.8082191780822,3.5095890410958903,966.0090410958903,1014.9304109589041,9.170410958904109,23.0033426183844,16.503287671232876,10.887945205479452,21.59360730593607,14.936529680365297,4.856712328767124,,559.0,32.0
179,87453,2017,7.307142857142858,63.1013698630137,3.5424657534246577,965.010684931507,1013.7649315068494,8.765479452054795,24.134520547945208,17.14849315068493,11.212957746478873,20.986225895316803,15.138567493112948,5.16986301369863,,509.0,38.0
180,87453,2018,6.703561643835617,67.2,3.824657534246575,966.0671232876713,1015.0306849315069,9.107397260273972,22.80986301369863,16.281369863013698,10.777808219178082,17.472622478386167,13.52334293948127,5.056438356164383,,1067.9,163.0
181,87453,2019,6.493243243243243,60.108108108108105,3.373873873873874,966.1130630630631,1015.2184684684685,6.327927927927928,22.71666666666667,15.455405405405404,9.66425339366516,18.40740740740741,13.020370370370372,4.975225225225225,,431.3,63.0
182,87466,1967,8.397237569060774,57.67622950819672,,,,11.74344262295082,26.901639344262296,,12.281967213114754,,,3.4653351699049586,,775.2,64.7
183,87466,1968,7.0708791208791215,71.13972602739726,,,,13.265753424657534,24.587671232876712,,11.751232876712328,,,3.2876712329095894,,772.0,41.2
184,87466,1969,7.382739726027396,63.205479452054796,,,,11.056712328767123,25.214246575342468,,11.237260273972604,,,3.2562576312857145,,708.6,76.0
185,87466,1970,7.5862258953168045,62.47397260273973,,,,9.484657534246576,23.51401098901099,,9.740771349862259,,,3.0257936508461536,,963.9,85.0
186,87466,1971,7.673939393939394,64.86338797814207,,,,11.348907103825136,24.981967213114753,,11.032240437158471,,,2.8278688524836064,,646.0,50.5
187,87466,1972,6.821095890410958,73.95342465753424,,,,12.515890410958905,22.65205479452055,,11.293150684931506,,,2.4429223744465753,,1227.0,100.0
188,87466,1973,7.423561643835616,69.85911602209944,,,,11.86049723756906,23.53945205479452,,10.706027397260273,,,3.073971761820442,,731.8,126.0
189,87466,1974,7.475342465753425,69.1972602739726,,,,11.542465753424658,23.71095890410959,,10.62027397260274,,,3.309741248158904,,897.6,117.0
190,87466,1975,7.705753424657534,71.99453551912568,,,,12.031147540983605,23.356284153005465,,10.479508196721312,,,3.1967213114863386,,1036.3,135.0
191,87466,1976,7.476584022038567,71.52876712328766,,,,11.992054794520548,23.25095890410959,,10.73095890410959,,,3.1651445966712326,,1308.2,172.8
192,87466,1977,7.1564738292011025,70.45753424657535,,,,12.470958904109589,23.81150684931507,,11.51972602739726,,,2.663622526676712,,1167.8,120.0
193,87466,1978,7.342424242424243,73.54246575342465,,,,12.826575342465754,23.617808219178084,,10.85945205479452,,,2.4710806697616436,,1108.3,84.5
194,87466,1979,7.003603603603603,73.46994535519126,,,,13.475342465753425,24.412295081967212,,12.11448087431694,,,2.8407710989836064,,860.9,72.0
195,87466,1980,7.387360594795539,71.75342465753425,,,,12.72,23.737260273972602,,11.446301369863013,,,3.323439878241096,,1178.5,91.5
196,87466,1981,7.804513888888888,68.15890410958905,,,,11.86821917808219,23.95917808219178,,11.192876712328767,,,2.930745814320548,,768.6,65.0
197,87466,1982,7.106198347107438,67.2931506849315,,,,11.801369863013699,23.930494505494508,,11.849725274725275,,,2.986301369893151,,763.9,88.5
198,87466,1983,7.328729281767956,69.31868131868131,,,,11.90989010989011,23.651912568306013,,10.996174863387978,,,2.501517911385246,,931.2,147.2
199,87466,1984,6.936438356164384,69.94520547945206,,,,11.794520547945206,23.359726027397258,,11.003287671232876,,,2.4969474969890113,,752.7,86.0
200,87466,1985,6.794812680115275,72.6831955922865,,,,13.003581267217632,23.82958904109589,,11.734159779614325,,,2.8252219161267216,,816.8,65.0
201,87466,1986,6.8855955678670355,68.77260273972603,,,,12.165753424657535,23.96958904109589,,12.118082191780823,,,2.745814307490411,,1006.5,99.0
202,87466,1987,7.061671469740634,69.7568306010929,,,,11.752459016393441,23.339890710382512,,11.153551912568306,,,2.5417425622568306,,887.3,55.9
203,87466,1988,7.056363636363637,64.89196675900277,,,,10.91606648199446,24.491232876712328,,11.23489010989011,,,2.6331178824404433,,577.6,53.0
204,87466,1989,6.80231884057971,69.22465753424657,,,,12.106301369863015,23.9293956043956,,11.662912087912089,,,2.8546423135589043,,895.4,95.0
205,87466,1990,7.071818181818181,71.6054794520548,,,,12.639835164835164,23.515342465753427,,12.141917808219178,,,2.515220700169863,,1349.2,92.5
206,87466,1991,6.649041095890412,72.85792349726776,,,,12.515573770491804,22.816939890710383,,11.879234972677596,,,2.5933515482650273,,975.1,81.5
207,87466,1992,6.92967032967033,72.01917808219179,,,,12.451506849315068,23.06986301369863,,11.860714285714286,,,2.5951293759232876,,1155.4,78.5
208,87466,1993,7.042582417582418,73.20547945205479,,,,12.516712328767124,22.889041095890413,,11.544931506849315,,,2.5418569254136987,,1039.9,101.5
209,87466,1994,7.329589041095891,72.58904109589041,,,,13.005753424657534,23.57123287671233,,12.14767123287671,,,2.506088280038356,,811.5,57.5
210,87466,1995,7.547267759562842,69.53551912568307,,,,12.830327868852459,24.364207650273222,,12.34672131147541,,,2.430935033377049,,752.7,64.0
211,87466,1996,7.832054794520547,68.27945205479452,,,,12.84849315068493,24.950136986301366,,12.204657534246575,,,2.538812785380822,,488.6,44.0
212,87466,1997,6.198076923076923,74.48493150684932,,,,13.244383561643835,22.930958904109588,,12.558082191780821,,,2.634310134282967,,886.3,70.0
213,87466,1998,7.097252747252748,72.81369863013698,,,,12.996164383561645,23.633972602739725,,12.009041095890412,,,2.1894977168767125,,636.9,45.0
214,87466,1999,6.720218579234972,69.98633879781421,,,,12.446448087431692,23.48879781420765,,12.039344262295081,,,2.235883424387978,,852.2,81.5
215,87466,2000,6.217534246575343,71.2958904109589,,,,12.527945205479451,23.201095890410958,,11.987397260273971,,,2.296042617939726,,985.7,94.0
216,87466,2001,6.082548476454294,69.6109589041096,,,,12.694246575342465,23.489589041095893,,12.768219178082191,,,2.3394216133753427,,979.0,140.0
217,87466,2002,6.555068493150685,71.04120879120879,,,,12.702472527472526,24.19120879120879,,11.888736263736265,,,2.252831343724518,,928.1,58.0
218,87466,2003,7.1527322404371585,65.97814207650273,,,,11.521584699453552,24.413661202185793,,11.11775956284153,,,2.268135904476584,,809.9,89.0
219,87466,2004,7.207671232876713,72.61643835616438,,,,12.90082191780822,23.8172602739726,,11.54931506849315,,,2.3036529680136986,,824.9,82.0
220,87466,2005,7.159002770083103,69.73698630136987,,,,12.219452054794521,23.887945205479454,,11.146027397260275,,,2.07077625570137,,840.2,59.0
221,87466,2006,6.960714285714285,71.4876712328767,,,,12.765205479452055,24.224383561643833,,11.321643835616438,,,2.166360575429752,,924.4,100.0
222,87466,2007,7.748633879781421,66.55464480874316,,,,11.241256830601094,24.251092896174864,,10.602459016393443,,,1.699391172019178,,588.6,38.5
223,87466,2008,7.882191780821918,62.19178082191781,,,,11.366301369863013,25.882465753424658,,11.82931506849315,,,0.9848484849283746,,678.4,55.0
224,87466,2009,7.6008219178082195,67.05205479452054,,,,11.656164383561643,24.81753424657534,,11.144505494505495,,,1.0103108649196675,,1134.9,106.0
225,87466,2010,8.003287671232876,66.10684931506849,,,,11.272602739726027,24.406575342465754,,10.535890410958904,,,0.987062404920548,,796.5,80.0
226,87466,2011,7.935519125683061,62.02459016393443,,,,10.965300546448088,25.154098360655738,,11.498907103825138,,,1.017759562863388,,671.5,83.0
227,87466,2012,7.784383561643836,67.24109589041096,,,,11.71178082191781,24.545479452054796,,11.208493150684932,,,1.3766788766840659,,1168.7,116.0
228,87466,2013,7.561676646706586,64.34730538922156,,,,11.327844311377245,25.20059880239521,,11.53502994011976,,,2.2987358616017963,,876.2,116.0
229,87466,2014,7.294927536231884,64.29347826086956,,,,11.79963768115942,26.009880239520957,,12.64550898203593,,,2.442700729927007,,905.2,70.0
230,87466,2015,6.527823691460055,73.26446280991736,,,,13.38953168044077,24.123626373626372,,12.40631868131868,,,2.4008264462809916,,967.7,77.0
231,87466,2016,7.014835164835165,73.53150684931506,,,,13.370958904109589,24.291506849315066,,11.542191780821916,,,2.613972602739726,,892.1,135.0
232,87466,2017,6.853333333333333,70.35812672176309,,,,13.26831955922865,25.491812865497078,,12.180991735537189,,,2.7870165745856355,,792.7,72.0
233,87466,2018,7.005095541401274,70.04113924050633,,,,12.538607594936709,24.573501577287068,,11.505047318611988,,,2.7946031746031745,,680.4,100.0
